p_c,nu,loss,delta_loss,log10_one_plus_delta_loss
0.08133333333333333,4.85,2458.2938721964624,2431.736410264037,3.386095055182619
0.08133333333333333,4.897916666666666,2488.240111780001,2461.6826498475757,3.3914084506942155
0.08133333333333333,4.945833333333334,2517.819507140649,2491.2620452082238,3.3965937036391436
0.08133333333333333,4.99375,2547.0362433920236,2520.4787814595984,3.4016553178714033
0.08133333333333333,5.041666666666667,2575.894574476171,2549.3371125437457,3.406597590802922
0.08133333333333333,5.089583333333334,2604.398810507877,2577.841348575452,3.4114246249771747
0.08133333333333333,5.1375,2632.553306269968,2605.9958443375426,3.4161403388849716
0.08133333333333333,5.185416666666667,2660.3624507612644,2633.804988828839,3.4207484770781087
0.08133333333333333,5.233333333333333,2687.830657707753,2661.2731957753276,3.425252619632212
0.08133333333333333,5.28125,2714.9623569553164,2688.404895022891,3.429656191006019
0.08133333333333333,5.329166666666667,2741.761986669428,2715.204524737003,3.433962468340598
0.08133333333333333,5.377083333333333,2768.2339862737244,2741.6765243412992,3.4381745892386113
0.08133333333333333,5.425,2794.3827900653005,2767.8253281328753,3.4422955590605704
0.08133333333333333,5.472916666666666,2820.212821449724,2793.6553595172986,3.446328257772144
0.08133333333333333,5.520833333333333,2845.7284877438174,2819.171025811392,3.4502754463739462
0.08133333333333333,5.56875,2870.9341754985026,2844.3767135660773,3.454139772942799
0.08133333333333333,5.616666666666666,2895.8342462981473,2869.276784365722,3.4579237783112466
0.08133333333333333,5.664583333333334,2920.4330329963745,2893.8755710639493,3.461629901410032
0.08133333333333333,5.7125,2944.7348363518395,2918.1773744194143,3.4652604842964116
0.08133333333333333,5.760416666666667,2968.743922030227,2942.186460097802,3.4688177768894146
0.08133333333333333,5.808333333333334,2992.464517941874,2965.9070560094488,3.4723039414316137
0.08133333333333333,5.85625,3015.9008118865886,2989.3433499541634,3.475721056695489
0.08133333333333333,5.904166666666667,3039.0569494798638,3012.4994875474385,3.479071121951155
0.08133333333333333,5.952083333333333,3061.9370323365883,3035.379570404163,3.482356060710971
0.08133333333333333,6.0,3084.545116490496,3057.987654558071,3.485577724265448
0.082,0.25,47755.94823292304,47729.39077099061,4.678794989970481
0.082,0.29791666666666666,40366.71717647715,40340.15971454472,4.605748379012785
0.082,0.3458333333333333,33931.59006642512,33905.03260449269,4.530276975305103
0.082,0.39375,28527.340005144128,28500.782543211702,4.454872022270682
0.082,0.44166666666666665,24073.319789955498,24046.762328023073,4.381074670988252
0.082,0.4895833333333333,20415.204573430947,20388.64711149852,4.309409709404665
0.082,0.5375,17392.60072628035,17366.043264347925,4.239725886191468
0.082,0.5854166666666667,14870.068067165452,14843.510605233027,4.171565884320055
0.082,0.6333333333333333,12743.271686137978,12716.714224205552,4.104409061861229
0.082,0.68125,10934.660686051462,10908.103224119037,4.037789051154426
0.082,0.7291666666666666,9386.785841064966,9360.22837913254,3.9713328405410904
0.082,0.7770833333333333,8056.396248393386,8029.83878646096,3.9047609078324883
0.082,0.825,6910.051441921972,6883.4939799895465,3.837872024509504
0.082,0.8729166666666667,5921.111770325951,5894.554308393525,3.770524644335127
0.082,0.9208333333333333,5067.7585849653715,5041.201123032946,3.7026201647996357
0.082,0.96875,4331.716210752214,4305.158748819788,3.6340900362783657
0.082,1.0166666666666666,3697.4265634379553,3670.86910150553,3.564887190637287
0.082,1.0645833333333334,3151.504994661372,3124.947532728947,3.494981684355745
0.082,1.1125,2682.366500087959,2655.809038155534,3.424360340012189
0.082,1.1604166666666667,2279.9539168460815,2253.3964549136563,3.3530302928285143
0.082,1.2083333333333333,1935.5276463046264,1908.970184372201,3.2810265877379394
0.082,1.25625,1641.4938387865425,1614.936376854117,3.2084242575987636
0.082,1.3041666666666667,1391.2583189498619,1364.7008570174364,3.135355581941415
0.082,1.3520833333333333,1179.099386519993,1152.5419245875676,3.062033383240434
0.082,1.4,1000.0557708421062,973.4983089096808,2.9887810898037364
0.082,1.4479166666666667,849.8276028505929,823.2701409181675,2.916069567865846
0.082,1.4958333333333333,724.6890069294179,698.1315449969925,2.844558898050981
0.082,1.54375,621.4112262461359,594.8537643137105,2.7751396873505136
0.082,1.5916666666666666,537.1953113730317,510.63784944060626,2.7089626648042193
0.082,1.6395833333333334,469.61344472357365,443.0559827911482,2.6474377257106196
0.082,1.6875,416.5580001726776,390.0005382402522,2.5921773552337455
0.082,1.7354166666666666,376.19747146604715,349.6400095336217,2.544861469454023
0.082,1.7833333333333334,346.93845073610794,320.3809888036825,2.5070201826269076
0.082,1.83125,327.392898072893,300.83543614046755,2.4797702255549994
0.082,1.8791666666666667,316.3500104531699,289.79254852074445,2.4635832736526644
0.082,1.9270833333333333,312.75206897605847,286.194607043633,2.4581762804408007
0.082,1.975,315.6737136015189,289.11625166909346,2.4625720576979355
0.082,2.0229166666666667,324.3041617716061,297.7466998391807,2.4753031164681625
0.082,2.0708333333333333,337.93194970779285,311.3744877753674,2.494675556988804
0.082,2.11875,355.9318318975303,329.37436996510485,2.5190063479265565
0.082,2.1666666666666665,377.75352496587635,351.1960630334509,2.546784496967987
0.082,2.214583333333333,402.91202682736457,376.35456489493913,2.5767496080618577
0.082,2.2625,430.9792810366005,404.4218191041751,2.607907117967128
0.082,2.310416666666667,461.576990054471,435.0195281220456,2.6395059405661185
0.082,2.3583333333333334,494.37041023977145,467.812948307346,2.670999598105539
0.082,2.40625,529.0629862991251,502.50552436669966,2.702004239912103
0.082,2.4541666666666666,565.3917042010526,538.8342422686271,2.7322604288619456
0.082,2.502083333333333,603.1230596679834,576.565597735558,2.7616013169047795
0.082,2.55,642.0495547429637,615.4920928105382,2.7899275106628565
0.082,2.597916666666667,681.9866479778019,655.4291860453765,2.817187882339415
0.082,2.6458333333333335,722.7700948508078,696.2126329183824,2.843365247567386
0.082,2.69375,764.2536243935848,737.6961624611594,2.868465842859796
0.082,2.7416666666666667,806.3069059452858,779.7494440128604,2.892511683632646
0.082,2.7895833333333333,848.8137666793858,822.2563047469604,2.915535065355801
0.082,2.8375,891.6706262500535,865.113164317628,2.9375746396245774
0.082,2.8854166666666665,934.7851197419186,908.2276578094932,2.9586726380640984
0.082,2.933333333333333,978.0748842129558,951.5174222805304,2.9788729280023536
0.082,2.98125,1021.4664876093074,994.9090256768819,2.9982196682921383
0.082,3.029166666666667,1064.8944817989277,1038.3370198665023,3.0167563965804085
0.082,3.0770833333333334,1108.3005639989253,1081.7431020665,3.0345254256099166
0.082,3.125,1151.6328330271592,1125.0753710947338,3.051567459924789
0.082,3.1729166666666666,1194.8451286497473,1168.2876667173218,3.0679213689025437
0.082,3.220833333333333,1237.8964438702928,1211.3389819378674,3.083624069831391
0.082,3.26875,1280.7504013550629,1254.1929394226374,3.0987104876387814
0.082,3.316666666666667,1323.3747863445894,1296.817324412164,3.1132135672078385
0.082,3.3645833333333335,1365.7411293956804,1339.183667463255,3.1271643209765525
0.082,3.4125,1407.8243331524327,1381.2668712200073,3.1405918994123923
0.082,3.4604166666666667,1449.6023380813376,1423.0448761489122,3.1535236755064213
0.082,3.5083333333333333,1491.055822741255,1464.4983608088296,3.165985337007086
0.082,3.55625,1532.167934708538,1505.6104727761126,3.1780009819821813
0.082,3.6041666666666665,1572.9240487534587,1546.3665868210333,3.189593214651657
0.082,3.652083333333333,1613.3115492767147,1586.7540873442892,3.2007832394138114
0.082,3.7,1653.3196343732664,1626.762172440841,3.2115909516946353
0.082,3.747916666666667,1692.9391392027185,1666.381677270293,3.2220350247583966
0.082,3.7958333333333334,1732.1623766172074,1705.604914684782,3.2321329919806745
0.082,3.84375,1770.9829932349894,1744.425531302564,3.2419013243422437
0.082,3.8916666666666666,1809.3958393553753,1782.8383774229499,3.251355503082094
0.082,3.939583333333333,1847.396851292203,1820.8393893597777,3.260510087571489
0.082,3.9875,1884.9829448623207,1858.4254829298952,3.269378778553657
0.082,4.035416666666666,1922.1519189053365,1895.594456972911,3.277974476946836
0.082,4.083333333333333,1958.9023678340304,1932.344905901605,3.2863093384402573
0.082,4.13125,1995.23360232306,1968.6761403906346,3.2943948241292618
0.082,4.179166666666666,2031.1455773392527,2004.5881154068272,3.30224174744172
0.082,4.227083333333334,2066.638826801205,2040.0813648687797,3.309860317606421
0.082,4.275,2101.7144042306854,2075.15694229826,3.3172601799075756
0.082,4.322916666666667,2136.3738288244244,2109.816366891999,3.324450452959759
0.082,4.370833333333334,2170.6190364336585,2144.0615745012333,3.331439763225777
0.082,4.41875,2204.452334991029,2177.894873058604,3.338236276986993
0.082,4.466666666666667,2237.8763639706453,2211.31890203822,3.3448477299621833
0.082,4.514583333333333,2270.8940575086594,2244.3365955762342,3.3512814547575576
0.082,4.5625,2303.50861084841,2276.951148915985,3.3575444063173974
0.082,4.610416666666667,2335.7234498071766,2309.1659878747514,3.3636431855320663
0.082,4.658333333333333,2367.5422029909105,2340.9847410584853,3.3695840611480916
0.082,4.70625,2398.968676509766,2372.4112145773406,3.3753729901136413
0.082,4.754166666666666,2430.006830970706,2403.4493690382806,3.3810156364820667
0.082,4.802083333333333,2460.6607605446857,2434.1032986122605,3.386517388986276
0.082,4.85,2490.93467392496,2464.3772119925347,3.3918833773875305
0.082,4.897916666666666,2520.8328770100075,2494.2754150775822,3.3971184876937417
0.082,4.945833333333334,2550.359757160064,2523.8022952276388,3.4022273763345563
0.082,4.99375,2579.519768890063,2552.962306957638,3.4072144833733238
0.082,5.041666666666667,2608.317420874234,2581.7599589418087,3.4120840448294274
0.082,5.089583333333334,2636.757264148873,2610.199802216448,3.416840104178428
0.082,5.1375,2664.8438814100973,2638.286419477672,3.4214865230919322
0.082,5.185416666666667,2692.581877312372,2666.0244153799467,3.4260269914739965
0.082,5.233333333333333,2719.9758696821937,2693.4184077497684,3.4304650368462926
0.082,5.28125,2747.0304815686304,2720.473019636205,3.4348040331299625
0.082,5.329166666666667,2773.750334059405,2747.1928721269796,3.439047208868254
0.082,5.377083333333333,2800.1400397973102,2773.582577864885,3.4431976549304544
0.082,5.425,2826.2041971375083,2799.646735205083,3.447258331734423
0.082,5.472916666666666,2851.947384891206,2825.389922958781,3.451232076022035
0.082,5.520833333333333,2877.3741576060293,2850.816695673604,3.4551216072191457
0.082,5.56875,2902.4890413375006,2875.9315794050754,3.458929533409212
0.082,5.616666666666666,2927.296529870069,2900.739067937644,3.462658356947424
0.082,5.664583333333334,2951.8010813493697,2925.2436194169445,3.466310479740124
0.082,5.7125,2976.007115290963,2949.449653358538,3.4698882082123936
0.082,5.760416666666667,2999.919009933329,2973.361548000904,3.473393757984921
0.082,5.808333333333334,3023.5410999059427,2996.9836379735175,3.476829258279704
0.082,5.85625,3046.877674185353,3020.320212252928,3.480196756072619
0.082,5.904166666666667,3069.932974314683,3043.375512382258,3.4834982200095896
0.082,5.952083333333333,3092.711192863824,3066.153730931399,3.486735544101821
0.082,6.0,3115.2164721095614,3088.659010177136,3.4899105512144395
0.08266666666666667,0.25,46884.904308139856,46858.34684620743,4.670796230845134
0.08266666666666667,0.29791666666666666,39447.038727569474,39420.48126563705,4.595732938903499
0.08266666666666667,0.3458333333333333,33022.1739229714,32995.616461038975,4.5184694087373485
0.08266666666666667,0.39375,27668.618946425824,27642.0614844934,4.441586139722168
0.08266666666666667,0.44166666666666665,23285.051695581737,23258.49423364931,4.366600266973542
0.08266666666666667,0.4895833333333333,19702.31454011962,19675.757078187195,4.293953524019113
0.08266666666666667,0.5375,16752.056115263782,16725.498653331357,4.223405039905549
0.08266666666666667,0.5854166666666667,14295.624899714641,14269.067437782216,4.154426025517414
0.08266666666666667,0.6333333333333333,12227.998565911865,12201.44110397944,4.0864467201778965
0.08266666666666667,0.68125,10472.031604423002,10445.474142490577,4.018969733619887
0.08266666666666667,0.7291666666666666,8971.03037113443,8944.472909202004,3.95160330481708
0.08266666666666667,0.7770833333333333,7682.520808321576,7655.9633463891505,3.884056568146696
0.08266666666666667,0.825,6573.742182386626,6547.184720454201,3.816120922105576
0.08266666666666667,0.8729166666666667,5618.614113625318,5592.056651692893,3.747649218289988
0.08266666666666667,0.9208333333333333,4795.770164545509,4769.212702613084,3.6785377445561758
0.08266666666666667,0.96875,4087.3030336053853,4060.74557167296,3.6087127156519565
0.08266666666666667,1.0166666666666666,3477.9611321604216,3451.4036702279964,3.538121569633849
0.08266666666666667,1.0645833333333334,2954.6215732883734,2928.064111355948,3.4667288776233525
0.08266666666666667,1.1125,2505.9284450621885,2479.3709831297633,3.3945166420668103
0.08266666666666667,1.1604166666666667,2122.028935749263,2095.4714738168377,3.3214889574392186
0.08266666666666667,1.2083333333333333,1794.3680293004895,1767.810567368064,3.247681324174869
0.08266666666666667,1.25625,1515.5197405734302,1488.9622786410048,3.1731752735227214
0.08266666666666667,1.3041666666666667,1279.0429401541116,1252.4854782216862,3.098119306970166
0.08266666666666667,1.3520833333333333,1079.3554229642584,1052.797961031833,3.0227573539317016
0.08266666666666667,1.4,911.6228199622045,885.0653580297791,2.94746575753581
0.08266666666666667,1.4479166666666667,771.660397306518,745.1029353740926,2.8727987486268627
0.08266666666666667,1.4958333333333333,655.8464355847912,629.2889736523657,2.799539709594567
0.08266666666666667,1.54375,561.0461387056158,534.4886767731904,2.7287502918496425
0.08266666666666667,1.5916666666666666,484.54510887865143,457.987646946226,2.6618009972250998
0.08266666666666667,1.6395833333333334,423.99145294574924,397.4339910133238,2.600356381658824
0.08266666666666667,1.6875,377.3456073479793,350.78814541555386,2.546281200478593
0.08266666666666667,1.7354166666666666,342.8370032516754,316.27954131925,2.5014420690162242
0.08266666666666667,1.7833333333333334,318.92674328646893,292.3692813540435,2.4674146369889622
0.08266666666666667,1.83125,304.2755239183904,277.71806198596494,2.4451651135524277
0.08266666666666667,1.8791666666666667,297.716107711649,271.15864577922355,2.434822135289387
0.08266666666666667,1.9270833333333333,298.2297228317386,271.6722608993132,2.4356409591696777
0.08266666666666667,1.975,304.92583930814624,278.3683773757208,2.446177245341262
0.08266666666666667,2.0229166666666667,317.0248401506957,290.46737821827026,2.4645899544549135
0.08266666666666667,2.0708333333333333,333.84316876296623,307.2857068305408,2.488953389830232
0.08266666666666667,2.11875,354.7805913836916,328.2231294512662,2.517490338812992
0.08266666666666667,2.1666666666666665,379.30926425526974,352.7518023228443,2.5486986612160836
0.08266666666666667,2.214583333333333,406.96433999757835,380.4068780651529,2.5813885205893996
0.08266666666666667,2.2625,437.3358866246411,410.77842469221565,2.6146635878318296
0.08266666666666667,2.310416666666667,470.0619262815875,443.50446434916205,2.6478761271340616
0.08266666666666667,2.3583333333333334,504.82242965586676,478.2649677234413,2.680575685030936
0.08266666666666667,2.40625,541.3341266927885,514.776664760363,2.7124616894981983
0.08266666666666667,2.4541666666666666,579.3460152596421,552.7885533272166,2.743343974742523
0.08266666666666667,2.502083333333333,618.635467253309,592.0780053208836,2.7731118182419108
0.08266666666666667,2.55,659.0048467817235,632.447384849298,2.80171054752477
0.08266666666666667,2.597916666666667,700.2785678671813,673.7211059347559,2.829124295523065
0.08266666666666667,2.6458333333333335,742.3005299663436,715.7430680339181,2.855363501368538
0.08266666666666667,2.69375,784.9318787775767,758.3744168451512,2.8804559617659384
0.08266666666666667,2.7416666666666667,828.0490475689045,801.491585636479,2.9044404873936647
0.08266666666666667,2.7895833333333333,871.5420408284888,844.9845788960633,2.927362446536204
0.08266666666666667,2.8375,915.3129276011969,888.7554656687714,2.9492706645067313
